"","obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_hum","AccCO2_soda","AccH2O_des","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","site"
"56",56,1657479620,367,2022-07-10 14:00:20,14:00:20,5,"potfru_r1","ozzie",1657479617.5,0.00231414644685165,2.31414644685165,18.3954020056415,917.650653978594,507.886759914369,37.2474338421202,67.2987262554528,0.0792040154574562,3.15052363184459,0.0781142276565409,0.0489180561455397,321.514404,28.5361226589205,28.5361226589205,3.91507349324534,50.0885360039099,1.82748361626024,3.64850674836571,2.0875898769851,-102.053858306158,-205.348082258354,-14.1979085264368,-0.085445090948582,54.6397559549951,2.50010456715081,18.3954020056415,970.906230470425,947.892921212121,3.39229895531553,64.5051833422349,2.31414644685165,23.610163427605,24.8955381818182,-0.0147066637567527,77.4787496490575,0,0,1,0,39193,1999.99,1681.1916,0.840600003000015,0.160758005790029,2.7,0.5,"0: Broadleaf",2,TRUE,1657479617.5,917.650666666667,948.394666666667,24.9186222222222,23.6022222222222,906.943888888889,24.5447,500.005666666667,73.2935,0.0445682111111111,27.3271333333333,28.1232666666667,999.9,0,0,9987.77777777778,0,1597.40888888889,-30.744,941.101333333333,971.319777777778,1.31642111111111,948.394666666667,23.6022222222222,1.82637555555556,1.72988888888889,16.0143444444444,15.1672555555556,1999.99,0.980002,0.0199977666666667,0,2.29967777777778,0,3371.63,17300.0666666667,40.875,41.201,40.75,39.187,40.0068888888889,1959.99,40,0,1657479594.1,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-30.427256097561,-3.01938606271783,0.389252091523608,0,1.2305712195122,1.02936083623693,0.112638484113516,0,0,2,"0/2",2.97089,2.69797,0.128948,0.132695,0.0863854,0.0836295,33792.6,36750.8,35171.1,38445.4,45596.7,50886.4,55006.5,61668.8,1.9504,2.1266,0.0567734,0,27.1996,999.9,42.132,35.339,33.0842,52.7101,36.4503,2,0.143415,2.13111,20.1338,5.19692,12.0099,4.9752,3.294,9999,9999,9999,582.9,1.86313,1.86792,1.86765,1.8689,1.86966,1.86569,1.86676,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,10.76,0.3723,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2767.5,2767.5,2.55859,2.64893,2.24854,2.73438,1.99585,2.39136,39.8428,13.8606,18,499.315,621.879,23.1781,29.1016,30.0014,29.1004,29.0459,51.2584,28.1526,0,22.9861,971.171,23.4894,102.018,102.646,"road"
"57",57,1657479625,372,2022-07-10 14:00:25,14:00:25,5,"potfru_r1","ozzie",1657479622.2,0.00226492538809579,2.2649253880958,18.0250400087984,933.18398735121,519.597941502716,38.1065163614613,68.438282837321,0.0769806782493969,3.14843841282701,0.0759501133824512,0.0475602635612568,321.527172,28.5697578418308,28.5697578418308,3.92272623414418,49.85890717645,1.82133075321323,3.65296966250697,2.10139548093095,-99.8832096150247,-207.379479921012,-14.3517564919701,-0.0872740280071866,53.6020057248907,2.59133111011848,18.0250400087984,986.584606909129,964.396127272727,3.22911404428311,64.5051833422349,2.2649253880958,23.4676777717782,24.7746648484848,-0.0251330423166703,77.4787496490575,0,0,1,0,38559,2000.07,1681.2588,0.840599979000735,0.160757959471418,2.7,0.5,"0: Broadleaf",2,TRUE,1657479622.2,933.184,963.4343,24.83459,23.47005,922.3792,24.46435,500.01,73.29374,0.04472676,27.348,28.15194,999.9,0,0,9978.5,0,1555.693,-30.25039,956.9492,986.5894,1.364567,963.4343,23.47005,1.820221,1.720207,15.96149,15.07997,2000.07,0.9800027,0.01999702,0,2.27805,0,3345.781,17300.79,40.875,41.187,40.75,39.187,40.0062,1960.07,40,0,1657479599.5,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-30.5261073170732,0.467176306620229,0.44454497448144,0,1.30901609756098,0.556877770034844,0.0766430136786555,0,0,2,"0/2",2.96996,2.69844,0.13039,0.134166,0.0860906,0.0834607,33735.9,36687.8,35170.4,38444.8,45611.3,50894.7,55006.2,61667.5,1.95,2.1274,0.0596046,0,27.2204,999.9,42.107,35.339,33.0657,52.8701,36.5625,2,0.146829,2.67423,20.1251,5.19812,12.0099,4.9756,3.294,9999,9999,9999,582.9,1.86313,1.86792,1.86768,1.86887,1.86966,1.86569,1.86673,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,10.861,0.3671,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2767.6,2767.6,2.59644,2.63428,2.24854,2.73315,1.99585,2.39624,39.8428,13.8518,18,499.091,622.54,22.9748,29.1111,30.0027,29.1054,29.0484,51.981,27.8822,0,22.8472,991.426,23.6299,102.017,102.644,"road"
"58",58,1657479630,377,2022-07-10 14:00:30,14:00:30,5,"potfru_r1","ozzie",1657479627.5,0.00215114424927599,2.151144249276,19.2392114720854,950.537208921905,486.805996956281,35.7009481874068,69.7096581761519,0.072499648342672,3.14760906922792,0.0715845628319584,0.0448216061838137,321.514163619972,28.6056801093468,28.6056801093468,3.93091374129092,49.6188369545086,1.81341421725359,3.65468908293066,2.11749952403733,-94.8654613930715,-212.05743521938,-14.6825814268462,-0.0913144193256699,55.7919771898787,2.30841229099832,19.2392114720854,1005.04564214085,981.4692,3.41959143721416,64.5051833422349,2.151144249276,23.4846502969528,24.7094442424242,-0.0202654488006807,77.4787496490575,0,0,1,0,39154,1999.98888888889,1681.19063399999,0.84059998699992,0.160757974909847,2.7,0.5,"0: Broadleaf",2,TRUE,1657479627.5,950.537222222222,981.843555555555,24.7271,23.5116222222222,939.623333333333,24.3615333333333,500.099333333333,73.2924444444444,0.0446722111111111,27.3560333333333,28.1876777777778,999.9,0,0,9975,0,1406.67777777778,-31.3060666666667,974.637111111111,1005.48422222222,1.21546888888889,981.843555555555,23.5116222222222,1.81231,1.72322555555556,15.8933555555556,15.1072222222222,1999.98888888889,0.980002,0.0199977666666667,0,2.28361111111111,0,3253.90333333333,17300.1,40.875,41.25,40.75,39.187,40,1959.98888888889,39.9988888888889,0,1657479604.3,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-30.7030073170732,-0.862850174216036,0.514148920910362,0,1.32359951219512,-0.221601324041813,0.0522126868963165,0,0,2,"0/2",2.97092,2.69916,0.131929,0.13567,0.0859659,0.0838437,33675.1,36623,35169.4,38443.6,45616.8,50871.7,55005.2,61665.4,1.9504,2.127,0.0584424,0,27.2412,999.9,42.107,35.369,33.1169,53.0901,36.4944,2,0.14939,3.01584,20.1192,5.19692,12.0099,4.9756,3.294,9999,9999,9999,582.9,1.8631,1.86792,1.86765,1.86887,1.86966,1.86569,1.86676,1.8681,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,10.967,0.3647,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2767.7,2767.6,2.62817,2.64282,2.24854,2.73315,1.99585,2.3999,39.868,13.8431,18,499.379,622.277,22.746,29.1186,30.0028,29.1079,29.0534,52.6571,27.5914,0,22.6694,1004.92,23.7188,102.015,102.641,"road"
"59",59,1657479634.5,381.5,2022-07-10 14:00:34,14:00:34,5,"potfru_r1","ozzie",1657479631.94444,0.00215043602144532,2.15043602144532,18.5389827565122,965.548653685627,516.001377938565,37.8427280519766,70.8118169535735,0.0724363553129852,3.14676477561066,0.0715226142465906,0.0447827695114951,321.519747765169,28.607307067793,28.607307067793,3.93128491490439,49.5934168915188,1.81260316237526,3.65492695601145,2.11868175252914,-94.8342285457387,-212.088067016464,-14.6888428058246,-0.0913906028582687,55.2041513127766,2.0744434909449,18.5389827565122,1020.41926485995,997.097648484848,3.45149907723839,64.5051833422349,2.15043602144532,23.6159760880046,24.7236412121212,0.00552784629117856,77.4787496490575,0,0,1,0,38672,2000.02666666667,1681.22213666589,0.840599860334807,0.160757730446179,2.7,0.5,"0: Broadleaf",2,TRUE,1657479631.94444,965.548666666667,996.448,24.7156,23.6228222222222,954.540333333334,24.3505555555556,499.878888888889,73.2935222222222,0.0449021888888889,27.3571444444444,28.1941444444444,999.9,0,0,9971.11111111111,0,1199.15555555556,-30.8991666666667,990.017555555556,1020.55666666667,1.09276,996.448,23.6228222222222,1.81149333333333,1.73139888888889,15.8863222222222,15.1808555555556,2000.02666666667,0.980002666666667,0.0199970555555555,0,2.19274444444444,0,3132.68666666667,17300.4111111111,40.8887777777778,41.25,40.75,39.187,40.0137777777778,1960.03,39.9911111111111,0,1657479609.1,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-30.7946463414634,-1.40244250871075,0.616441731900168,0,1.26645585365854,-0.892193519163761,0.104977550816786,0,0,2,"0/2",2.97172,2.6986,0.133277,0.136977,0.0860121,0.0839269,33621.9,36566.3,35168.4,38442.3,45613.2,50865.8,55003.5,61663.8,1.951,2.1264,0.0579655,0,27.2578,999.9,42.083,35.369,33.1009,53.0801,36.4503,2,0.150854,3.36148,20.1121,5.19932,12.0099,4.976,3.294,9999,9999,9999,582.9,1.8631,1.86783,1.86765,1.8689,1.8696,1.86569,1.86673,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,11.061,0.3657,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2767.7,2767.7,2.65991,2.64038,2.24854,2.73315,1.99585,2.39258,39.868,13.8431,18,499.823,621.83,22.5602,29.1261,30.0023,29.1128,29.0558,53.2348,27.5914,0,22.4815,1025.58,23.7535,102.012,102.638,"road"
"60",60,1657479640,387,2022-07-10 14:00:40,14:00:40,5,"potfru_r1","ozzie",1657479637.25,0.00208274594870359,2.0827459487036,18.6876592180704,983.068487210772,516.289493268699,37.8633711250973,72.0957669252382,0.0701429499671262,3.15109909823528,0.0692869470830502,0.0433803799241517,321.5184545577,28.6099780929117,28.6099780929117,3.9318943477335,49.6600773895389,1.81374665536086,3.6523234571981,2.11814769237264,-91.8490963378287,-214.900475068754,-14.8624511678543,-0.0935680167374073,55.9074141431003,2.05568800219806,18.6876592180704,1039.12159568759,1015.75466666667,3.44284458317777,64.5051833422349,2.0827459487036,23.6435357578623,24.73476,0.00124998839135621,77.4787496490575,0,0,1,0,39490,2000.019,1681.21566059984,0.840599844601399,0.160757700080699,2.7,0.5,"0: Broadleaf",2,TRUE,1657479637.25,983.0685,1014.351,24.73151,23.64885,971.9503,24.36577,499.9805,73.29225,0.04523143,27.34498,28.1809,999.9,0,0,9990.5,0,956.5432,-31.28117,1008,1038.92,1.082663,1014.351,23.64885,1.812627,1.733278,15.89613,15.1977,2000.019,0.9800027,0.01999702,0,2.29139,0,2993.026,17300.32,40.875,41.25,40.75,39.187,40,1960.028,39.99,0,1657479614.5,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-30.9266,-2.41226341463416,0.652534247302346,0,1.19503731707317,-1.14082285714286,0.120623135466937,0,0,2,"0/2",2.97126,2.69845,0.134904,0.138557,0.0860362,0.0839766,33557.7,36497.5,35167.4,38440.4,45611.1,50860.9,55002.4,61661.1,1.9496,2.1264,0.0553131,0,27.2736,999.9,42.083,35.369,33.0987,52.9901,36.4663,2,0.153272,3.34839,20.1126,5.19932,12.0099,4.9752,3.294,9999,9999,9999,582.9,1.8631,1.86789,1.86762,1.8689,1.86963,1.86569,1.86673,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,11.175,0.3661,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2767.8,2767.8,2.69531,2.64771,2.24854,2.73315,1.99585,2.38647,39.8932,13.8256,18,498.932,621.883,22.3083,29.1341,30.0023,29.1178,29.0608,54.0094,27.0209,0,22.2884,1039.05,23.8003,102.009,102.633,"road"
"61",61,1657479644.5,391.5,2022-07-10 14:00:44,14:00:44,5,"potfru_r1","ozzie",1657479641.65,0.00203148654819704,2.03148654819705,18.8365515552064,997.795886821539,516.756016548326,37.8975581648539,73.1757859541727,0.0684699663628484,3.14940614219122,0.0676536205622102,0.0423560472290067,321.5219646,28.6026276139313,28.6026276139313,3.93021742874178,49.73504186087,1.81430641352184,3.64794387546155,2.11591101521994,-89.5885567754899,-217.014289541966,-15.0146284531112,-0.0955101705669961,55.2653236035818,1.923973779804,18.8365515552064,1054.36172570374,1031.08593939394,3.39596912365415,64.5051833422349,2.03148654819705,23.6803988291208,24.7558424242424,-0.00119942999025807,77.4787496490575,0,0,1,0,38658,2000.041,1681.23414,0.840599837703327,0.160757686767421,2.7,0.5,"0: Broadleaf",2,TRUE,1657479641.65,997.7959,1028.68,24.73916,23.72578,986.5859,24.37309,499.9325,73.2922,0.04522995,27.3245,28.16151,999.9,0,0,9983,0,800.3288,-30.88359,1023.107,1053.681,1.0133965,1028.68,23.72578,1.813188,1.738912,15.90095,15.2482,2000.041,0.980003,0.0199967,0,2.29574,0,2902.899,17300.54,40.875,41.25,40.75,39.187,40,1960.051,39.99,0,1657479619.3,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-31.0087951219512,-0.143809756097554,0.558022383916465,0,1.12454743902439,-0.9266545087108,0.100734213198324,0,0,2,"0/2",2.97157,2.69953,0.136226,0.139865,0.0860906,0.0843367,33506.1,36440.4,35167.1,38438.7,45607.2,50839,55001,61658.8,1.9498,2.1262,0.0520051,0,27.2819,999.9,42.058,35.389,33.1211,53.1001,36.4223,2,0.15374,3.47403,20.1102,5.19812,12.0099,4.9756,3.294,9999,9999,9999,582.9,1.8631,1.86783,1.86765,1.86884,1.86963,1.86569,1.86673,1.86807,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,11.268,0.3671,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2767.9,2767.9,2.72827,2.64038,2.24854,2.73438,1.99585,2.39014,39.8932,13.8343,18,499.104,621.752,22.1441,29.1411,30.0014,29.1228,29.0632,54.5932,27.0209,0,22.1199,1059.17,23.8233,102.007,102.629,"road"
"62",62,1657479650,397,2022-07-10 14:00:50,14:00:50,5,"potfru_r1","ozzie",1657479647.25,0.00198649161312658,1.98649161312659,18.7920521420038,1016.26798682274,527.440335516142,38.6811477892493,74.5305384225212,0.0672013926068173,3.15382553902558,0.0664159170792358,0.0415797549614791,321.5068026,28.5832723024182,28.5832723024182,3.92580474216671,49.9249511046507,1.81819099970593,3.64184833330074,2.10761374246078,-87.6042801388826,-218.880478127069,-15.1189157045378,-0.0968713704895947,56.1950013296867,1.8669382098849,18.7920521420038,1073.48959922994,1049.93,3.47726031841702,64.5051833422349,1.98649161312659,23.8087488874635,24.8086896969697,0.0101657527630496,77.4787496490575,0,0,1,0,38495,1999.946,1681.15434,0.840599866196387,0.160757741759027,2.7,0.5,"0: Broadleaf",2,TRUE,1657479647.25,1016.268,1047.64,24.79211,23.80889,1004.9425,24.42374,499.9657,73.29293,0.04455518,27.29596,28.12745,999.9,0,0,10002.5,0,660.5321,-31.37313,1042.103,1073.193,0.9832405,1047.64,23.80889,1.817088,1.745023,15.93456,15.30284,1999.946,0.9800021,0.01999766,0,2.38384,0,2824.356,17299.69,40.875,41.25,40.75,39.187,40,1959.956,39.99,0,1657479624.1,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-31.0775024390244,0.394639024390237,0.474809116710204,0,1.05107109756098,-0.563931449477352,0.0631636883107286,0,0,2,"0/2",2.9715,2.69827,0.137825,0.141476,0.086209,0.0843526,33443.2,36371,35166.2,38437.5,45601,50836.2,55000.7,61656.5,1.9498,2.1256,0.0518858,0,27.2828,999.9,42.034,35.399,33.1146,53.2501,36.4543,2,0.154756,3.30756,20.1143,5.20172,12.0099,4.976,3.294,9999,9999,9999,582.9,1.8631,1.86795,1.86755,1.8689,1.86966,1.86569,1.86673,1.8681,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,11.39,0.3693,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2768,2768,2.76489,2.63672,2.24854,2.73315,1.99585,2.40845,39.8932,13.8343,18,499.152,621.331,21.9625,29.1491,30.0012,29.1278,29.0682,55.3722,27.0209,0,21.9772,1072.63,23.8201,102.006,102.626,"road"
"63",63,1657479655,402,2022-07-10 14:00:55,14:00:55,5,"potfru_r1","ozzie",1657479652.5,0.00193801315720035,1.93801315720036,20.0748138666107,1033.90887497595,503.418441921203,36.9187513290955,75.8228572368364,0.0656840056267603,3.15396016404657,0.0649334191837644,0.0406501094203905,321.512583666667,28.5735763175728,28.5735763175728,3.92359584510841,50.0516595217101,1.82051439015205,3.63727078692044,2.10308145495636,-85.4663802325358,-220.890130930671,-15.2547109639255,-0.0986384604659634,55.9192307899993,1.92075537707267,20.0748138666107,1090.55399035589,1066.86357575758,3.32437314643012,64.5051833422349,1.93801315720036,23.8136487605845,24.8296527272727,0.00100692419382864,77.4787496490575,0,0,1,0,38945,1999.98222222222,1681.18476666667,0.840599855332047,0.160757720790851,2.7,0.5,"0: Broadleaf",2,TRUE,1657479652.5,1033.90888888889,1065.17888888889,24.8242555555556,23.8127555555556,1022.47666666667,24.4544555555556,499.980222222222,73.2912,0.0449121777777778,27.2745,28.1124111111111,999.9,0,0,10003.3333333333,0,577.120111111111,-31.2666333333333,1060.23,1091.16111111111,1.01150555555556,1065.17888888889,23.8127555555556,1.81939777777778,1.74526222222222,15.9544444444444,15.3049888888889,1999.98222222222,0.980002666666667,0.0199970555555555,0,2.26768888888889,0,2777.83777777778,17300.0333333333,40.875,41.25,40.75,39.187,40,1959.99222222222,39.99,0,1657479629.5,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-31.1328682926829,-1.25925783972128,0.440570225535944,0,1.02478043902439,-0.349398062717769,0.049488271805993,0,0,2,"0/2",2.97111,2.69779,0.139267,0.142912,0.086253,0.0843593,33386,36309.1,35164.9,38436.5,45597,50834.8,54998.5,61655.2,1.9496,2.1262,0.0492036,0,27.2782,999.9,42.034,35.409,33.1374,52.8701,36.4864,2,0.155366,3.26111,20.1141,5.19333,12.0099,4.974,3.2934,9999,9999,9999,582.9,1.8631,1.86789,1.86765,1.8689,1.86963,1.86569,1.86676,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,11.48,0.3701,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2768.1,2768.1,2.79663,2.64526,2.24854,2.73315,1.99585,2.38892,39.9184,13.8256,18,499.04,621.833,21.8369,29.1565,30.0012,29.1308,29.0706,56.0729,27.0209,0,21.8551,1092.94,23.8224,102.002,102.623,"road"
"64",64,1657479660,407,2022-07-10 14:01:00,14:01:00,5,"potfru_r1","ozzie",1657479657.2,0.00193103792904566,1.93103792904566,19.7111820948433,1049.41198637981,526.683582578711,38.6254639866261,76.9608665008836,0.0656343523905912,3.15200657568326,0.0648844345496447,0.0406194346857268,321.5136654,28.5504609753264,28.5504609753264,3.91833418052003,50.1440397942637,1.82114069035245,3.63181885190028,2.09719349016758,-85.1587726709136,-221.173830815558,-15.2800602240717,-0.0989983105438341,56.5357675983978,1.93857462200936,19.7111820948433,1107.94482779954,1084.0336969697,3.43648734991917,64.5051833422349,1.93103792904566,23.8127638074927,24.83424,-0.00104167249457804,77.4787496490575,0,0,1,0,39096,1999.989,1681.19046,0.840599853299193,0.160757716867443,2.7,0.5,"0: Broadleaf",2,TRUE,1657479657.2,1049.412,1081.036,24.83245,23.81174,1037.882,24.46229,500.0612,73.29243,0.04470308,27.24891,28.07498,999.9,0,0,9994.5,0,536.9204,-31.62097,1076.137,1107.402,1.020695,1081.036,23.81174,1.820028,1.74522,15.95987,15.30461,1999.989,0.9800027,0.01999702,0,2.32794,0,2756.192,17300.09,40.875,41.25,40.7374,39.187,40,1959.999,39.99,0,1657479634.3,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-31.2480219512195,-1.89757421602783,0.422254367628754,0,1.00852653658537,-0.038954717770035,0.0356999300457725,1,1,2,"1/2",2.97107,2.69897,0.1407,0.144326,0.0862606,0.084357,33329.7,36248.7,35164.2,38436,45596.1,50833.8,54997.8,61653.7,1.9492,2.1262,0.0484586,0,27.2713,999.9,42.01,35.429,33.1519,52.9701,36.4223,2,0.155671,3.14965,20.1179,5.19812,12.0099,4.976,3.294,9999,9999,9999,582.9,1.8631,1.86795,1.86765,1.8689,1.86966,1.86569,1.86673,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,11.58,0.3702,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2768.2,2768.1,2.83325,2.64038,2.24854,2.73315,1.99585,2.42432,39.9184,13.8431,18,498.816,621.86,21.7401,29.164,30.001,29.1353,29.0731,56.7446,27.0209,0,21.7652,1106.48,23.7569,102.001,102.621,"road"
"65",65,1657479665,412,2022-07-10 14:01:05,14:01:05,5,"potfru_r1","ozzie",1657479662.5,0.00194427360322539,1.9442736032254,19.7507687678212,1067.25443065751,547.611786784482,40.1605516007096,78.2699124961956,0.0663044796717522,3.1471169330095,0.0655380925313325,0.041029426470025,321.519322333333,28.522000309329,28.522000309329,3.91186423282748,50.2269705067269,1.82124719197125,3.62603432697047,2.09061704085624,-85.74246590224,-220.614760827643,-15.2608822262607,-0.0987866228107066,56.9290932917022,1.9421986059693,19.7507687678212,1125.61880378287,1101.44254545454,3.49961430096456,64.5051833422349,1.9442736032254,23.811408320674,24.8345684848485,0.00014865910770637,77.4787496490575,0,0,1,0,38785,2000.02444444444,1681.22023333333,0.84059984266859,0.160757696350378,2.7,0.5,"0: Broadleaf",2,TRUE,1657479662.5,1067.25444444444,1099.11555555556,24.8337333333333,23.8109888888889,1055.61444444444,24.4635111111111,499.998777777778,73.2927444444445,0.0448873777777778,27.2217222222222,28.0405,999.9,0,0,9972.77777777778,0,516.904333333333,-31.8582333333333,1094.43555555556,1125.92333333333,1.02273666666667,1099.11555555556,23.8109888888889,1.82013111111111,1.74517222222222,15.9607666666667,15.3041555555556,2000.02444444444,0.980003,0.0199967,0,2.18333333333333,0,2752.76555555556,17300.3777777778,40.875,41.25,40.75,39.187,40,1960.03444444444,39.99,0,1657479639.7,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-31.4802048780488,-2.89631080139377,0.469481090791047,0,1.00448792682927,0.197589407665506,0.021725868042823,0,0,2,"0/2",2.97101,2.69865,0.142146,0.145782,0.0862635,0.0843481,33273.5,36185.5,35164.1,38434.4,45596,50832.9,54997.8,61652.1,1.9492,2.1262,0.0451505,0,27.2597,999.9,41.985,35.44,33.1509,53.1001,36.4543,2,0.155325,3.07458,20.1195,5.19812,12.0099,4.9752,3.294,9999,9999,9999,582.9,1.8631,1.86798,1.86768,1.8689,1.86966,1.86569,1.86676,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,11.7,0.3702,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2768.2,2768.2,2.86499,2.63916,2.24854,2.73315,1.99585,2.3999,39.9184,13.8431,18,498.859,621.887,21.6789,29.1711,30.0004,29.1403,29.0756,57.4357,27.0209,0,21.7001,1126.7,23.7438,102,102.618,"road"
